User_ID,Session_Length_Minutes,Time_of_Day,Lesson_Completed,Difficulty_Level,Notifications_Received,Interacted_With_Feature,Subscription_Status,Rating,Country,Device_Type,Churned,Session_Date
user_589,15.7,Evening,1,Beginner,1,Yes,Free,4.0,UK,Mobile,0,2024-07-05 00:00:00
user_34,6.21,Afternoon,1,Beginner,1,Yes,Premium,4.0,India,Mobile,0,2024-07-05 01:00:00
user_934,9.15,Evening,1,Intermediate,2,Yes,Premium,3.0,Australia,Mobile,0,2024-07-05 02:00:00
user_984,4.43,Morning,0,Intermediate,0,No,Premium,3.0,India,Desktop,1,2024-07-05 03:00:00
user_279,0.09,Night,1,Beginner,1,No,Free,3.0,Australia,Desktop,0,2024-07-05 04:00:00
user_587,6.39,Night,1,Beginner,0,No,Free,3.0,Brazil,Desktop,0,2024-07-05 05:00:00
user_136,22.36,Afternoon,1,Beginner,4,Yes,Free,5.0,Germany,Tablet,0,2024-07-05 06:00:00
user_245,16.84,Night,1,Beginner,0,Yes,Free,3.0,USA,Mobile,0,2024-07-05 07:00:00
user_99,3.87,Evening,0,Beginner,1,No,Free,4.0,Canada,Mobile,0,2024-07-05 08:00:00
user_88,18.49,Night,1,Beginner,0,Yes,Free,3.0,Australia,Mobile,0,2024-07-05 09:00:00
user_178,1.01,Afternoon,1,Advanced,0,Yes,Free,4.0,USA,Tablet,0,2024-07-05 10:00:00
user_513,3.62,Evening,0,Beginner,0,No,Free,5.0,USA,Tablet,1,2024-07-05 11:00:00
user_571,2.18,Evening,0,Beginner,4,Yes,Free,3.0,Brazil,Desktop,0,2024-07-05 12:00:00
user_879,15.51,Evening,1,Intermediate,1,Yes,Premium,3.0,USA,Desktop,0,2024-07-05 13:00:00
user_126,5.36,Evening,1,Advanced,0,Yes,Free,5.0,Australia,Desktop,0,2024-07-05 14:00:00
user_944,3.13,Afternoon,1,Beginner,3,Yes,Free,3.0,India,Tablet,0,2024-07-05 15:00:00
user_565,10.43,Morning,0,Beginner,0,No,Premium,5.0,India,Tablet,0,2024-07-05 16:00:00
user_342,2.73,Night,1,Advanced,1,Yes,Premium,5.0,Germany,Tablet,0,2024-07-05 17:00:00
user_496,5.7,Afternoon,1,Intermediate,2,Yes,Free,5.0,Brazil,Desktop,0,2024-07-05 18:00:00
user_934,1.23,Morning,1,Beginner,1,No,Premium,4.0,Canada,Desktop,0,2024-07-05 19:00:00
user_679,7.79,Morning,1,Intermediate,0,Yes,Free,5.0,USA,Desktop,0,2024-07-05 20:00:00
user_253,0.96,Evening,1,Intermediate,1,No,Free,3.0,USA,Tablet,0,2024-07-05 21:00:00
user_151,5.31,Evening,0,Intermediate,0,No,Free,5.0,Australia,Tablet,0,2024-07-05 22:00:00
user_392,29.12,Evening,0,Beginner,1,Yes,Free,5.0,USA,Tablet,0,2024-07-05 23:00:00
user_658,2.97,Morning,0,Intermediate,2,No,Free,5.0,USA,Tablet,0,2024-07-06 00:00:00
user_430,29.72,Night,1,Advanced,1,Yes,Free,5.0,UK,Desktop,0,2024-07-06 01:00:00
user_555,5.79,Evening,0,Beginner,0,No,Premium,5.0,Canada,Mobile,0,2024-07-06 02:00:00
user_297,17.75,Evening,1,Beginner,1,No,Premium,5.0,Australia,Desktop,0,2024-07-06 03:00:00
user_676,6.05,Afternoon,0,Beginner,1,No,Free,3.0,Canada,Desktop,0,2024-07-06 04:00:00
user_965,12.88,Afternoon,0,Advanced,1,Yes,Free,4.0,Germany,Tablet,0,2024-07-06 05:00:00
user_109,2.5,Evening,1,Beginner,3,Yes,Free,4.0,Australia,Mobile,0,2024-07-06 06:00:00
user_520,35.68,Night,1,Intermediate,2,Yes,Free,4.0,UK,Mobile,0,2024-07-06 07:00:00
user_203,2.27,Afternoon,1,Beginner,1,Yes,Premium,5.0,Germany,Tablet,0,2024-07-06 08:00:00
user_493,4.75,Evening,0,Advanced,1,No,Free,3.0,USA,Mobile,0,2024-07-06 09:00:00
user_193,0.91,Afternoon,1,Intermediate,1,No,Free,5.0,UK,Tablet,0,2024-07-06 10:00:00
user_892,21.82,Morning,1,Intermediate,4,Yes,Free,4.0,Germany,Desktop,0,2024-07-06 11:00:00
user_736,35.09,Night,0,Intermediate,1,Yes,Free,5.0,Australia,Mobile,0,2024-07-06 12:00:00
user_789,4.77,Evening,0,Beginner,0,Yes,Free,5.0,Brazil,Mobile,1,2024-07-06 13:00:00
user_193,11.14,Morning,1,Intermediate,0,Yes,Premium,1.0,Canada,Mobile,0,2024-07-06 14:00:00
user_89,1.59,Night,1,Beginner,3,Yes,Free,2.0,USA,Mobile,0,2024-07-06 15:00:00
user_49,29.15,Afternoon,0,Advanced,0,Yes,Free,4.0,India,Mobile,0,2024-07-06 16:00:00
user_760,14.46,Morning,0,Beginner,1,Yes,Premium,3.0,Germany,Tablet,0,2024-07-06 17:00:00
user_681,12.82,Afternoon,0,Intermediate,4,No,Premium,5.0,USA,Mobile,0,2024-07-06 18:00:00
user_663,25.88,Evening,1,Beginner,1,No,Premium,5.0,Brazil,Mobile,0,2024-07-06 19:00:00
user_790,0.59,Afternoon,1,Beginner,0,No,Free,2.0,Australia,Desktop,0,2024-07-06 20:00:00
user_601,8.69,Night,1,Advanced,1,No,Free,4.0,India,Desktop,0,2024-07-06 21:00:00
user_743,5.95,Evening,1,Beginner,2,No,Free,4.0,USA,Tablet,0,2024-07-06 22:00:00
user_710,5.92,Afternoon,1,Advanced,2,Yes,Free,5.0,Australia,Mobile,0,2024-07-06 23:00:00
user_464,0.24,Afternoon,1,Intermediate,0,Yes,Free,4.0,India,Tablet,0,2024-07-07 00:00:00
user_96,2.15,Morning,0,Intermediate,0,Yes,Free,4.0,Brazil,Desktop,1,2024-07-07 01:00:00
user_599,2.11,Evening,0,Beginner,2,Yes,Premium,3.0,UK,Mobile,0,2024-07-07 02:00:00
user_456,2.94,Morning,0,Beginner,1,Yes,Free,5.0,UK,Tablet,0,2024-07-07 03:00:00
user_474,26.97,Morning,1,Beginner,0,No,Free,5.0,UK,Tablet,0,2024-07-07 04:00:00
user_837,5.85,Morning,0,Beginner,0,Yes,Free,4.0,Brazil,Desktop,0,2024-07-07 05:00:00
user_231,15.19,Morning,1,Advanced,0,Yes,Free,4.0,Australia,Tablet,0,2024-07-07 06:00:00
user_406,9.69,Afternoon,0,Beginner,1,No,Free,1.0,Australia,Tablet,0,2024-07-07 07:00:00
user_175,2.25,Afternoon,0,Intermediate,0,Yes,Free,3.0,Germany,Tablet,1,2024-07-07 08:00:00
user_576,7.88,Afternoon,0,Intermediate,0,Yes,Free,5.0,Australia,Desktop,0,2024-07-07 09:00:00
user_315,5.87,Morning,0,Beginner,0,Yes,Free,4.0,Brazil,Tablet,0,2024-07-07 10:00:00
user_963,4.0,Evening,1,Beginner,0,Yes,Free,4.0,Canada,Mobile,0,2024-07-07 11:00:00
user_824,0.46,Afternoon,1,Beginner,4,Yes,Free,3.0,Australia,Mobile,0,2024-07-07 12:00:00
user_890,3.97,Evening,0,Beginner,1,Yes,Free,5.0,India,Desktop,0,2024-07-07 13:00:00
user_167,7.23,Evening,0,Advanced,0,No,Premium,5.0,Australia,Tablet,0,2024-07-07 14:00:00
user_120,7.08,Morning,0,Advanced,0,No,Free,4.0,Canada,Desktop,0,2024-07-07 15:00:00
user_443,7.91,Morning,0,Beginner,1,Yes,Free,3.0,India,Tablet,0,2024-07-07 16:00:00
user_173,13.32,Evening,0,Advanced,3,No,Free,2.0,Canada,Desktop,0,2024-07-07 17:00:00
user_562,51.41,Morning,0,Beginner,0,Yes,Free,3.0,USA,Mobile,0,2024-07-07 18:00:00
user_934,0.54,Evening,0,Beginner,2,Yes,Free,3.0,Canada,Tablet,0,2024-07-07 19:00:00
user_913,3.15,Afternoon,1,Intermediate,3,Yes,Premium,4.0,Australia,Mobile,0,2024-07-07 20:00:00
user_470,15.29,Afternoon,0,Beginner,1,Yes,Free,4.0,USA,Desktop,0,2024-07-07 21:00:00
user_831,7.01,Afternoon,0,Intermediate,3,No,Free,5.0,India,Mobile,0,2024-07-07 22:00:00
user_248,7.32,Afternoon,0,Intermediate,0,Yes,Free,4.0,UK,Tablet,0,2024-07-07 23:00:00
user_687,2.45,Afternoon,0,Beginner,0,Yes,Free,4.0,Germany,Tablet,1,2024-07-08 00:00:00
user_878,53.44,Night,0,Beginner,1,Yes,Free,4.0,Canada,Desktop,0,2024-07-08 01:00:00
user_792,17.29,Evening,1,Beginner,2,No,Premium,5.0,Brazil,Tablet,0,2024-07-08 02:00:00
user_146,4.27,Afternoon,1,Intermediate,1,Yes,Free,3.0,Germany,Mobile,0,2024-07-08 03:00:00
user_175,0.92,Evening,1,Beginner,2,Yes,Free,4.0,UK,Tablet,0,2024-07-08 04:00:00
user_113,7.88,Evening,0,Beginner,0,Yes,Free,5.0,Germany,Mobile,0,2024-07-08 05:00:00
user_52,1.58,Evening,0,Advanced,1,No,Free,4.0,UK,Desktop,0,2024-07-08 06:00:00
user_317,4.4,Morning,0,Beginner,2,Yes,Premium,4.0,Canada,Tablet,0,2024-07-08 07:00:00
user_82,2.12,Evening,0,Beginner,0,Yes,Free,5.0,USA,Desktop,1,2024-07-08 08:00:00
user_923,6.36,Afternoon,0,Intermediate,1,No,Free,4.0,USA,Desktop,0,2024-07-08 09:00:00
user_657,8.57,Afternoon,0,Beginner,0,No,Free,4.0,Germany,Mobile,0,2024-07-08 10:00:00
user_27,17.3,Afternoon,0,Intermediate,1,Yes,Premium,3.0,Australia,Tablet,0,2024-07-08 11:00:00
user_278,3.46,Morning,1,Intermediate,2,Yes,Free,4.0,Germany,Desktop,0,2024-07-08 12:00:00
user_424,2.32,Evening,1,Beginner,2,Yes,Free,4.0,Brazil,Tablet,0,2024-07-08 13:00:00
user_955,2.9,Night,0,Intermediate,0,Yes,Premium,4.0,Germany,Mobile,1,2024-07-08 14:00:00
user_683,22.55,Morning,1,Beginner,0,No,Premium,1.0,India,Mobile,0,2024-07-08 15:00:00
user_94,43.58,Evening,0,Beginner,1,Yes,Premium,5.0,USA,Tablet,0,2024-07-08 16:00:00
user_390,5.73,Morning,1,Beginner,0,No,Premium,3.0,Germany,Desktop,0,2024-07-08 17:00:00
user_76,34.79,Night,0,Beginner,1,Yes,Free,3.0,USA,Tablet,0,2024-07-08 18:00:00
user_545,6.44,Afternoon,0,Intermediate,2,Yes,Free,5.0,Australia,Mobile,0,2024-07-08 19:00:00
user_813,18.44,Morning,1,Intermediate,0,No,Free,1.0,Australia,Tablet,0,2024-07-08 20:00:00
user_525,5.1,Evening,0,Beginner,1,Yes,Free,5.0,Brazil,Desktop,0,2024-07-08 21:00:00
user_461,7.09,Evening,1,Intermediate,0,No,Free,4.0,Germany,Tablet,0,2024-07-08 22:00:00
user_142,3.94,Evening,0,Beginner,2,Yes,Free,5.0,Brazil,Tablet,0,2024-07-08 23:00:00
user_132,55.72,Evening,1,Advanced,0,Yes,Free,4.0,Brazil,Mobile,0,2024-07-09 00:00:00
user_219,1.02,Afternoon,1,Advanced,0,Yes,Free,5.0,Australia,Mobile,0,2024-07-09 01:00:00
user_250,7.97,Night,0,Beginner,0,Yes,Premium,3.0,Brazil,Desktop,0,2024-07-09 02:00:00
user_133,5.08,Evening,0,Beginner,1,Yes,Free,4.0,USA,Tablet,0,2024-07-09 03:00:00
user_618,0.8,Evening,0,Beginner,0,Yes,Premium,3.0,Australia,Desktop,1,2024-07-09 04:00:00
user_882,35.24,Afternoon,1,Beginner,0,No,Free,2.0,USA,Tablet,0,2024-07-09 05:00:00
user_538,25.77,Evening,0,Intermediate,3,No,Free,5.0,India,Tablet,0,2024-07-09 06:00:00
user_819,7.93,Afternoon,1,Beginner,0,No,Free,5.0,UK,Desktop,0,2024-07-09 07:00:00
user_230,1.01,Evening,1,Intermediate,0,No,Free,4.0,Brazil,Tablet,0,2024-07-09 08:00:00
user_974,6.89,Night,0,Intermediate,0,Yes,Premium,5.0,Canada,Desktop,0,2024-07-09 09:00:00
user_606,14.0,Afternoon,1,Intermediate,1,No,Premium,4.0,Brazil,Desktop,0,2024-07-09 10:00:00
user_699,10.92,Evening,0,Intermediate,3,No,Free,4.0,Brazil,Desktop,0,2024-07-09 11:00:00
user_952,11.22,Evening,0,Advanced,1,No,Premium,1.0,Australia,Tablet,0,2024-07-09 12:00:00
user_603,3.48,Afternoon,0,Intermediate,0,No,Premium,4.0,USA,Tablet,1,2024-07-09 13:00:00
user_854,7.11,Evening,0,Beginner,0,Yes,Free,3.0,India,Tablet,0,2024-07-09 14:00:00
user_534,3.29,Morning,1,Beginner,0,No,Free,1.0,USA,Desktop,0,2024-07-09 15:00:00
user_84,6.17,Afternoon,0,Intermediate,0,Yes,Premium,3.0,Australia,Mobile,0,2024-07-09 16:00:00
user_819,22.19,Afternoon,0,Intermediate,2,Yes,Free,4.0,Brazil,Mobile,0,2024-07-09 17:00:00
user_929,30.11,Afternoon,0,Advanced,0,Yes,Free,5.0,USA,Tablet,0,2024-07-09 18:00:00
user_15,3.97,Afternoon,0,Intermediate,1,Yes,Free,5.0,Canada,Desktop,0,2024-07-09 19:00:00
user_63,1.31,Morning,1,Beginner,1,No,Premium,4.0,USA,Mobile,0,2024-07-09 20:00:00
user_685,7.04,Afternoon,1,Beginner,2,Yes,Free,5.0,Germany,Tablet,0,2024-07-09 21:00:00
user_952,0.68,Evening,0,Beginner,2,No,Free,5.0,Germany,Tablet,0,2024-07-09 22:00:00
user_735,5.66,Night,0,Intermediate,1,Yes,Free,5.0,Australia,Desktop,0,2024-07-09 23:00:00
user_597,3.41,Afternoon,1,Intermediate,0,No,Free,5.0,Australia,Desktop,0,2024-07-10 00:00:00
user_231,7.13,Afternoon,0,Beginner,0,Yes,Premium,4.0,Australia,Desktop,0,2024-07-10 01:00:00
user_778,19.94,Evening,1,Beginner,0,Yes,Premium,1.0,Germany,Tablet,0,2024-07-10 02:00:00
user_444,7.07,Morning,0,Intermediate,1,Yes,Free,3.0,Canada,Desktop,0,2024-07-10 03:00:00
user_397,4.4,Afternoon,0,Beginner,1,No,Free,5.0,Germany,Tablet,0,2024-07-10 04:00:00
user_587,0.55,Evening,0,Intermediate,2,No,Free,3.0,Australia,Desktop,0,2024-07-10 05:00:00
user_314,1.7,Afternoon,0,Beginner,0,Yes,Premium,5.0,Canada,Desktop,1,2024-07-10 06:00:00
user_558,0.04,Afternoon,1,Beginner,2,Yes,Free,4.0,Germany,Mobile,0,2024-07-10 07:00:00
user_976,4.67,Morning,0,Beginner,1,Yes,Free,5.0,Canada,Tablet,0,2024-07-10 08:00:00
user_18,18.84,Evening,1,Advanced,1,Yes,Free,3.0,UK,Tablet,0,2024-07-10 09:00:00
user_130,5.32,Morning,1,Beginner,4,No,Free,5.0,Canada,Desktop,0,2024-07-10 10:00:00
user_571,18.12,Afternoon,0,Beginner,1,No,Free,3.0,Canada,Tablet,0,2024-07-10 11:00:00
user_97,2.2,Evening,0,Beginner,4,No,Premium,2.0,UK,Desktop,0,2024-07-10 12:00:00
user_918,0.29,Morning,1,Intermediate,1,No,Premium,5.0,Canada,Mobile,0,2024-07-10 13:00:00
user_43,14.26,Afternoon,0,Advanced,2,Yes,Free,5.0,Australia,Mobile,0,2024-07-10 14:00:00
user_342,7.69,Night,1,Beginner,0,No,Free,5.0,UK,Tablet,0,2024-07-10 15:00:00
user_636,8.33,Morning,0,Beginner,0,No,Free,3.0,Australia,Mobile,0,2024-07-10 16:00:00
user_338,19.53,Afternoon,0,Intermediate,0,No,Free,3.0,USA,Desktop,0,2024-07-10 17:00:00
user_751,34.22,Evening,0,Intermediate,2,Yes,Premium,3.0,India,Mobile,0,2024-07-10 18:00:00
user_62,2.12,Evening,0,Intermediate,0,No,Free,4.0,India,Desktop,1,2024-07-10 19:00:00
user_837,3.3,Afternoon,1,Advanced,4,Yes,Premium,4.0,USA,Mobile,0,2024-07-10 20:00:00
user_947,54.73,Afternoon,0,Beginner,1,No,Free,4.0,Australia,Mobile,0,2024-07-10 21:00:00
user_326,0.47,Afternoon,0,Beginner,0,Yes,Free,5.0,Germany,Tablet,1,2024-07-10 22:00:00
user_96,5.78,Afternoon,0,Intermediate,0,No,Premium,1.0,Brazil,Mobile,0,2024-07-10 23:00:00
user_507,1.85,Morning,0,Beginner,2,Yes,Premium,3.0,USA,Desktop,0,2024-07-11 00:00:00
user_732,0.81,Evening,0,Intermediate,0,Yes,Free,4.0,Germany,Desktop,1,2024-07-11 01:00:00
user_932,1.09,Morning,1,Intermediate,0,No,Free,3.0,Australia,Mobile,0,2024-07-11 02:00:00
user_946,4.97,Evening,0,Advanced,0,Yes,Premium,5.0,Brazil,Desktop,1,2024-07-11 03:00:00
user_689,3.64,Evening,0,Beginner,0,Yes,Free,4.0,UK,Tablet,1,2024-07-11 04:00:00
user_428,1.55,Night,0,Intermediate,1,Yes,Free,5.0,UK,Desktop,0,2024-07-11 05:00:00
user_453,7.36,Evening,1,Beginner,1,Yes,Free,4.0,Brazil,Tablet,0,2024-07-11 06:00:00
user_687,16.31,Morning,0,Beginner,0,No,Premium,5.0,UK,Tablet,0,2024-07-11 07:00:00
user_548,8.77,Evening,0,Intermediate,4,Yes,Premium,5.0,Australia,Tablet,0,2024-07-11 08:00:00
user_829,12.19,Afternoon,1,Intermediate,2,No,Free,5.0,Canada,Mobile,0,2024-07-11 09:00:00
user_116,0.41,Afternoon,0,Beginner,1,No,Free,5.0,Australia,Mobile,0,2024-07-11 10:00:00
user_966,0.91,Afternoon,1,Beginner,1,No,Free,5.0,Germany,Mobile,0,2024-07-11 11:00:00
user_351,0.88,Afternoon,0,Intermediate,2,Yes,Free,4.0,UK,Tablet,0,2024-07-11 12:00:00
user_871,18.78,Morning,1,Beginner,0,Yes,Free,4.0,India,Desktop,0,2024-07-11 13:00:00
user_365,10.8,Afternoon,0,Intermediate,1,No,Free,2.0,Canada,Tablet,0,2024-07-11 14:00:00
user_993,13.76,Evening,0,Intermediate,3,Yes,Premium,5.0,USA,Desktop,0,2024-07-11 15:00:00
user_562,1.93,Morning,1,Intermediate,0,No,Free,4.0,Canada,Mobile,0,2024-07-11 16:00:00
user_976,3.92,Evening,1,Beginner,0,No,Free,5.0,India,Tablet,0,2024-07-11 17:00:00
user_424,15.34,Afternoon,0,Advanced,1,No,Free,4.0,UK,Tablet,0,2024-07-11 18:00:00
user_553,10.31,Evening,0,Beginner,1,No,Free,5.0,Canada,Tablet,0,2024-07-11 19:00:00
user_869,0.56,Evening,0,Intermediate,3,No,Premium,5.0,Brazil,Tablet,0,2024-07-11 20:00:00
user_973,10.75,Morning,0,Beginner,1,Yes,Free,4.0,Canada,Desktop,0,2024-07-11 21:00:00
user_945,3.89,Afternoon,1,Intermediate,0,Yes,Free,5.0,India,Desktop,0,2024-07-11 22:00:00
user_26,6.61,Afternoon,0,Beginner,1,No,Free,5.0,USA,Tablet,0,2024-07-11 23:00:00
user_354,50.14,Evening,1,Advanced,0,Yes,Premium,4.0,Germany,Desktop,0,2024-07-12 00:00:00
user_717,15.4,Evening,0,Intermediate,1,Yes,Free,3.0,UK,Mobile,0,2024-07-12 01:00:00
user_351,4.25,Morning,1,Advanced,1,No,Free,4.0,Germany,Mobile,0,2024-07-12 02:00:00
user_900,3.27,Afternoon,0,Beginner,0,Yes,Free,5.0,Brazil,Mobile,1,2024-07-12 03:00:00
user_355,7.22,Morning,1,Beginner,0,Yes,Premium,5.0,Canada,Desktop,0,2024-07-12 04:00:00
user_317,7.06,Afternoon,0,Intermediate,2,Yes,Free,5.0,Brazil,Tablet,0,2024-07-12 05:00:00
user_666,1.75,Afternoon,1,Beginner,2,No,Free,4.0,USA,Tablet,0,2024-07-12 06:00:00
user_61,16.31,Evening,1,Intermediate,1,No,Free,5.0,Australia,Tablet,0,2024-07-12 07:00:00
user_445,4.63,Evening,0,Intermediate,2,Yes,Premium,5.0,Brazil,Desktop,0,2024-07-12 08:00:00
user_428,1.8,Afternoon,0,Advanced,0,Yes,Free,5.0,USA,Desktop,1,2024-07-12 09:00:00
user_882,21.89,Afternoon,0,Intermediate,0,Yes,Premium,5.0,India,Tablet,0,2024-07-12 10:00:00
user_289,37.26,Afternoon,0,Intermediate,0,Yes,Free,3.0,Australia,Tablet,0,2024-07-12 11:00:00
user_998,13.09,Morning,0,Intermediate,2,Yes,Free,3.0,UK,Desktop,0,2024-07-12 12:00:00
user_2,1.86,Evening,0,Beginner,0,No,Free,4.0,Australia,Tablet,1,2024-07-12 13:00:00
user_428,5.24,Evening,1,Beginner,0,Yes,Free,4.0,India,Mobile,0,2024-07-12 14:00:00
user_844,15.73,Morning,1,Beginner,0,Yes,Free,4.0,Canada,Desktop,0,2024-07-12 15:00:00
user_133,13.33,Afternoon,0,Advanced,3,Yes,Free,3.0,India,Tablet,0,2024-07-12 16:00:00
user_9,7.18,Morning,0,Beginner,0,Yes,Free,1.0,Germany,Desktop,0,2024-07-12 17:00:00
user_518,1.24,Evening,1,Beginner,1,Yes,Premium,4.0,UK,Mobile,0,2024-07-12 18:00:00
user_646,5.66,Night,0,Beginner,1,No,Free,4.0,Brazil,Tablet,0,2024-07-12 19:00:00
user_969,7.92,Afternoon,1,Advanced,0,No,Free,2.0,India,Mobile,0,2024-07-12 20:00:00
user_355,31.2,Afternoon,0,Intermediate,0,Yes,Free,5.0,UK,Tablet,0,2024-07-12 21:00:00
user_809,0.03,Afternoon,0,Beginner,4,Yes,Free,4.0,Canada,Desktop,0,2024-07-12 22:00:00
user_775,17.87,Afternoon,0,Beginner,2,No,Free,5.0,Canada,Mobile,0,2024-07-12 23:00:00
user_591,6.44,Afternoon,0,Beginner,3,No,Free,4.0,Australia,Tablet,0,2024-07-13 00:00:00
user_906,0.39,Evening,1,Intermediate,1,Yes,Free,5.0,Germany,Mobile,0,2024-07-13 01:00:00
user_176,66.91,Evening,1,Intermediate,2,Yes,Premium,3.0,UK,Mobile,0,2024-07-13 02:00:00
user_387,4.18,Evening,0,Advanced,2,No,Premium,3.0,Germany,Tablet,0,2024-07-13 03:00:00
user_320,0.54,Morning,1,Advanced,0,Yes,Free,4.0,Germany,Desktop,0,2024-07-13 04:00:00
user_138,14.31,Morning,0,Advanced,0,No,Free,5.0,India,Desktop,0,2024-07-13 05:00:00
user_348,0.77,Afternoon,0,Advanced,1,No,Free,3.0,USA,Tablet,0,2024-07-13 06:00:00
user_241,2.38,Afternoon,0,Intermediate,1,Yes,Premium,5.0,Australia,Mobile,0,2024-07-13 07:00:00
user_863,10.02,Evening,1,Beginner,1,No,Free,5.0,UK,Mobile,0,2024-07-13 08:00:00
user_216,21.12,Afternoon,1,Intermediate,0,Yes,Premium,4.0,Canada,Mobile,0,2024-07-13 09:00:00
user_396,6.58,Afternoon,1,Advanced,0,Yes,Free,4.0,UK,Desktop,0,2024-07-13 10:00:00
user_598,25.21,Morning,0,Intermediate,0,No,Premium,4.0,UK,Mobile,0,2024-07-13 11:00:00
user_482,2.13,Morning,0,Beginner,2,No,Free,5.0,UK,Tablet,0,2024-07-13 12:00:00
user_102,1.64,Morning,1,Beginner,1,Yes,Free,5.0,Brazil,Mobile,0,2024-07-13 13:00:00
user_840,0.42,Afternoon,0,Intermediate,3,Yes,Free,5.0,Germany,Mobile,0,2024-07-13 14:00:00
user_679,4.89,Evening,1,Intermediate,0,Yes,Premium,5.0,USA,Mobile,0,2024-07-13 15:00:00
user_788,13.89,Evening,0,Beginner,0,No,Free,5.0,Brazil,Desktop,0,2024-07-13 16:00:00
user_616,16.85,Evening,1,Intermediate,1,Yes,Free,3.0,Germany,Desktop,0,2024-07-13 17:00:00
user_203,27.17,Morning,1,Beginner,1,Yes,Free,5.0,Australia,Desktop,0,2024-07-13 18:00:00
user_261,2.46,Evening,1,Beginner,0,No,Free,5.0,Germany,Tablet,0,2024-07-13 19:00:00
user_682,1.39,Evening,1,Intermediate,0,No,Premium,5.0,USA,Mobile,0,2024-07-13 20:00:00
user_749,9.25,Evening,1,Advanced,0,Yes,Premium,4.0,Germany,Mobile,0,2024-07-13 21:00:00
user_713,30.68,Evening,0,Beginner,2,Yes,Premium,2.0,Australia,Desktop,0,2024-07-13 22:00:00
user_186,8.02,Evening,0,Beginner,1,Yes,Free,5.0,Brazil,Desktop,0,2024-07-13 23:00:00
user_882,7.91,Afternoon,0,Beginner,2,Yes,Free,5.0,Australia,Mobile,0,2024-07-14 00:00:00
user_638,33.69,Morning,0,Beginner,0,Yes,Premium,5.0,UK,Mobile,0,2024-07-14 01:00:00
user_632,1.46,Morning,1,Beginner,4,No,Free,4.0,Germany,Desktop,0,2024-07-14 02:00:00
user_727,2.76,Afternoon,0,Beginner,2,Yes,Free,3.0,Germany,Tablet,0,2024-07-14 03:00:00
user_593,10.74,Evening,0,Intermediate,1,Yes,Free,5.0,Brazil,Mobile,0,2024-07-14 04:00:00
user_888,0.55,Afternoon,1,Beginner,1,Yes,Free,3.0,UK,Desktop,0,2024-07-14 05:00:00
user_878,15.91,Evening,0,Intermediate,1,No,Premium,3.0,Australia,Desktop,0,2024-07-14 06:00:00
user_453,20.14,Evening,1,Beginner,1,No,Premium,5.0,India,Mobile,0,2024-07-14 07:00:00
user_104,18.96,Afternoon,0,Beginner,0,No,Free,3.0,Brazil,Desktop,0,2024-07-14 08:00:00
user_920,2.79,Afternoon,1,Intermediate,0,No,Free,5.0,Canada,Mobile,0,2024-07-14 09:00:00
user_603,1.32,Night,0,Intermediate,1,Yes,Free,5.0,India,Desktop,0,2024-07-14 10:00:00
user_824,0.42,Evening,1,Beginner,0,No,Free,3.0,USA,Mobile,0,2024-07-14 11:00:00
user_890,11.44,Afternoon,0,Beginner,3,Yes,Premium,4.0,Germany,Tablet,0,2024-07-14 12:00:00
user_877,5.66,Morning,1,Beginner,2,Yes,Premium,5.0,UK,Tablet,0,2024-07-14 13:00:00
user_915,11.6,Afternoon,0,Intermediate,2,No,Free,2.0,USA,Desktop,0,2024-07-14 14:00:00
user_914,24.87,Evening,0,Intermediate,1,No,Free,3.0,Australia,Mobile,0,2024-07-14 15:00:00
user_533,2.55,Afternoon,0,Advanced,1,No,Premium,5.0,UK,Desktop,0,2024-07-14 16:00:00
user_590,2.26,Morning,1,Beginner,0,No,Free,3.0,Australia,Tablet,0,2024-07-14 17:00:00
user_940,20.38,Evening,1,Beginner,2,No,Premium,3.0,UK,Tablet,0,2024-07-14 18:00:00
user_685,13.14,Afternoon,0,Beginner,0,Yes,Free,5.0,Canada,Desktop,0,2024-07-14 19:00:00
user_92,3.77,Evening,0,Intermediate,2,Yes,Premium,5.0,Canada,Tablet,0,2024-07-14 20:00:00
user_300,30.17,Morning,0,Beginner,2,Yes,Free,3.0,Australia,Desktop,0,2024-07-14 21:00:00
user_522,4.53,Morning,0,Beginner,1,No,Premium,4.0,Australia,Desktop,0,2024-07-14 22:00:00
user_373,17.21,Night,0,Beginner,2,Yes,Free,3.0,USA,Desktop,0,2024-07-14 23:00:00
user_368,12.55,Evening,1,Intermediate,1,Yes,Premium,5.0,Australia,Mobile,0,2024-07-15 00:00:00
user_553,18.27,Evening,1,Beginner,1,No,Free,3.0,India,Tablet,0,2024-07-15 01:00:00
user_292,21.61,Evening,1,Beginner,2,No,Free,3.0,Canada,Desktop,0,2024-07-15 02:00:00
user_32,7.33,Evening,1,Beginner,2,Yes,Free,5.0,India,Desktop,0,2024-07-15 03:00:00
user_232,8.08,Evening,1,Intermediate,0,Yes,Free,5.0,USA,Tablet,0,2024-07-15 04:00:00
user_930,7.81,Evening,1,Beginner,1,No,Free,5.0,Brazil,Desktop,0,2024-07-15 05:00:00
user_816,3.84,Afternoon,0,Intermediate,1,No,Free,3.0,India,Mobile,0,2024-07-15 06:00:00
user_832,11.09,Evening,0,Intermediate,0,Yes,Free,4.0,India,Desktop,0,2024-07-15 07:00:00
